date,direction,visibility,arrows_code
201912040950,315,20900,11111111111111111111
201912041020,0,19500,11111111111111111
201912041020,45,30700,11111111111111111111
201912041020,90,28100,1111111111111111111
201912041020,135,6800,11111111
201912041020,180,15800,111111111111111
201912041020,225,7900,111111111
201912041020,270,10400,11111111111111111111111
201912041020,315,20900,11111111111111111111
201912041050,0,19500,11111111111111111
201912041050,45,30700,11111111111111111111
201912041050,90,28100,1111111111111111111
201912041050,135,6800,11111111
201912041050,180,15800,111111111111111
201912041050,225,7900,111111111
201912041050,270,10400,11111111111111111111111
201912041050,315,20900,11111111111111111111
201912041120,0,19500,11111111111111111
201912041120,45,30700,11111111111111111111
201912041120,90,28100,1111111111111111111
201912041120,135,6800,11111111
201912041120,180,15800,111111111111111
201912041120,225,7900,111111111
201912041120,270,10400,11111111111111111111111
201912041120,315,20900,11111111111111111111
201912041150,0,19500,11111111111111111
201912041150,45,30700,11111111111111111111
201912041150,90,28100,1111111111111111111
201912041150,135,6800,11111111
201912041150,180,15800,111111111111111
201912041150,225,7900,111111111
201912041150,270,10400,11111111111111111111111
201912041150,315,20900,11111111111111111111
201912041220,0,19500,11111111111111111
201912041220,45,30700,11111111111111111111
201912041220,90,28100,1111111111111111111
201912041220,135,6800,11111111
201912041220,180,15800,111111111111111
201912041220,225,7900,111111111
201912041220,270,10400,11111111111111111111111
201912041220,315,20900,11111111111111111111
201912041250,0,19500,11111111111111111
201912041250,45,30700,11111111111111111111
201912041250,90,28100,1111111111111111111
201912041250,135,6800,11111111
201912041250,180,15800,111111111111111
201912041250,225,7900,111111111
201912041250,270,10400,11111111111111111111111
201912041250,315,20900,11111111111111111111
201912041320,0,19500,11111111111111111
201912041320,45,30700,11111111111111111111
201912041320,90,28100,1111111111111111111
201912041320,135,6800,11111111
201912041320,180,15800,111111111111111
201912041320,225,7900,111111111
201912041320,270,10400,11111111111111111111111
201912041320,315,20900,11111111111111111111
201912041450,0,19500,11111111111111111
201912041450,45,30700,11111111111111111111
201912041450,90,28100,1111111111111111111
201912041450,135,6800,11111111
201912041450,180,15800,111111111111111
201912041450,225,7900,111111111
201912041450,270,10400,11111111111111111111111
201912041450,315,20900,11111111111111111111
201912081350,0,19500,11111111111111111
201912081350,45,30700,11111111111111111111
201912081350,90,28100,1111111111111111111
201912081350,135,6800,11111111
201912081350,180,15800,111111111111111
201912081350,225,7900,111111111
201912081350,270,10400,11111111111111111111111
201912081350,315,20900,11111111111111111111
201912090720,0,3800,00000001111111111
201912090720,45,8900,01111111111111111111
201912090720,90,7800,0001111111111111111
201912090720,135,4200,01111111
201912090720,180,15800,100111111111111
201912090720,225,3800,000011111
201912090720,270,4600,00001111111111111111111
201912090720,315,3800,00000000011111111111
201912090920,0,3800,00000001111111111
201912090920,45,8900,01111111111111111111
201912090920,90,16700,0011111111111111111
201912090920,135,6800,11111111
201912090920,180,5900,010111111111111
201912090920,225,4500,001011111
201912090920,270,7500,00111111111111111111111
201912090920,315,3800,00000000011111111111
201912091220,0,3800,00000001111111111
201912091220,45,8900,01111111111111111111
201912091220,90,22600,0111111111111111111
201912091220,135,6800,11111111
201912091220,180,15800,111111111111111
201912091220,225,7900,111111111
201912091220,270,10400,11111111111111111111111
201912091220,315,3800,00000000011111111111
201912101220,0,3800,00000001111111111
201912101220,45,8900,01111111111111111111
201912101220,90,28100,1111111111111111111
201912101220,135,6800,11111111
201912101220,180,15800,111111111111111
201912101220,225,7900,111111111
201912101220,270,10400,11111111111111111111111
201912101220,315,3800,00000000011111111111
201912101250,0,3800,00000001111111111
201912101250,45,8900,01111111111111111111
201912101250,90,28100,1111111111111111111
201912101250,135,6800,11111111
201912101250,180,15800,111111111111111
201912101250,225,7900,111111111
201912101250,270,10400,11111111111111111111111
201912101250,315,3800,00000000011111111111
201912101320,0,7800,00000011111111111
201912101320,45,30700,11111111111111111111
