0,45,90,135,180,225,270,315,date,hour,PC1_0_h,PC2_0_h,PC3_0_h,PC4_0_h,PC5_0_h,PC1_45_h,PC2_45_h,PC3_45_h,PC4_45_h,PC5_45_h,PC1_90_h,PC2_90_h,PC3_90_h,PC4_90_h,PC5_90_h,PC1_135_h,PC2_135_h,PC3_135_h,PC4_135_h,PC5_135_h,PC1_180_h,PC2_180_h,PC3_180_h,PC4_180_h,PC5_180_h,PC1_225_h,PC2_225_h,PC3_225_h,PC4_225_h,PC5_225_h,PC1_270_h,PC2_270_h,PC3_270_h,PC4_270_h,PC5_270_h,PC1_315_h,PC2_315_h,PC3_315_h,PC4_315_h,PC5_315_h,PC1_0_s,PC2_0_s,PC3_0_s,PC4_0_s,PC5_0_s,PC1_45_s,PC2_45_s,PC3_45_s,PC4_45_s,PC5_45_s,PC1_90_s,PC2_90_s,PC3_90_s,PC4_90_s,PC5_90_s,PC1_135_s,PC2_135_s,PC3_135_s,PC4_135_s,PC5_135_s,PC1_180_s,PC2_180_s,PC3_180_s,PC4_180_s,PC5_180_s,PC1_225_s,PC2_225_s,PC3_225_s,PC4_225_s,PC5_225_s,PC1_270_s,PC2_270_s,PC3_270_s,PC4_270_s,PC5_270_s,PC1_315_s,PC2_315_s,PC3_315_s,PC4_315_s,PC5_315_s,PC1_0_v,PC2_0_v,PC3_0_v,PC4_0_v,PC5_0_v,PC1_45_v,PC2_45_v,PC3_45_v,PC4_45_v,PC5_45_v,PC1_90_v,PC2_90_v,PC3_90_v,PC4_90_v,PC5_90_v,PC1_135_v,PC2_135_v,PC3_135_v,PC4_135_v,PC5_135_v,PC1_180_v,PC2_180_v,PC3_180_v,PC4_180_v,PC5_180_v,PC1_225_v,PC2_225_v,PC3_225_v,PC4_225_v,PC5_225_v,PC1_270_v,PC2_270_v,PC3_270_v,PC4_270_v,PC5_270_v,PC1_315_v,PC2_315_v,PC3_315_v,PC4_315_v,PC5_315_v,var_0_lap,var_0_sobelx,var_0_sobely,var_45_lap,var_45_sobelx,var_45_sobely,var_90_lap,var_90_sobelx,var_90_sobely,var_135_lap,var_135_sobelx,var_135_sobely,var_180_lap,var_180_sobelx,var_180_sobely,var_225_lap,var_225_sobelx,var_225_sobely,var_270_lap,var_270_sobelx,var_270_sobely,var_315_lap,var_315_sobelx,var_315_sobely
14600.0,8900.0,7800.0,6800.0,5900.0,7900.0,10400.0,13600.0,2019-11-02 10:50:00,10,-1.3106822,-1.0747954,2.6149812,1.9398863,3.7729578,-3.7669816,1.150984,2.1119545,6.1694283,2.1918156,-4.000851,-0.3571547,2.910408,-4.8212647,2.4599745,-3.919668,0.70120007,1.019144,-1.2492257,0.8813325,-7.4311028,5.9118967,4.318692,2.712055,-4.526273,-3.6676497,0.8951874,0.7483422,-3.7368262,1.1047117,-3.9598532,2.2498984,3.7130415,-4.2168837,-2.6195312,-1.6240811,-2.5647726,1.6812358,-1.4592441,-0.7810206,-2.6120453,-0.29226002,1.2152519,4.9543614,2.7638078,-3.9503446,1.0343217,-0.62646645,3.1101227,0.26300338,-0.5832009,1.1940712,-2.4175687,0.4729408,1.0677872,-1.1618402,0.40190223,-2.145977,-1.0973196,-0.3959158,-2.7356145,0.40112016,3.795549,-0.6663554,-0.42420042,-3.308898,3.3049443,-2.0518403,-0.7003192,-0.9315785,-1.3242711,1.1915509,3.159113,4.968833,1.137603,-1.9396603,-5.033495,-0.5170997,6.8179245,1.862621,-2.8796601,0.8324256,-5.42035,-2.1341121,-1.0875748,3.5645278,-4.411279,-0.7622305,-6.6054864,-0.6256911,-1.651456,2.1233733,-2.5557644,-0.4576129,4.9502034,-1.3546623,-2.626824,4.8703637,5.8605046,-6.610155,1.3380692,-0.51596904,-4.0490146,-5.3816004,2.4138937,-0.07673914,-1.6897922,-2.0571537,6.124428,3.3495505,-6.0822563,-1.1306316,-4.26986,6.368116,4.9048796,1.344913,-6.181511,-5.3476467,-4.5326858,5.8910947,233.64279840451252,119568.15153549687,356283.8441127758,404.62132802914374,190434.64962092202,622323.5973757262,301.12777871044557,110226.78959710729,446571.863971514,497.95143855633313,576515.5293181861,558127.6065628908,593.2140917883571,551688.013946182,829847.7618344408,309.0844120684054,214112.95495061352,407557.8386149388,285.24573246924405,145433.37757014754,370050.06406922796,151.66638366968164,20937.696023192308,227560.50188040375
8000.0,8900.0,16700.0,4200.0,4700.0,4500.0,10400.0,14500.0,2019-11-13 09:50:00,9,-1.3051679,-2.9001944,2.9875948,-0.40345067,0.23628433,-1.6393299,-2.410448,2.2443323,1.5988276,0.67517084,-2.9276536,-0.72183204,1.8971516,-2.7957692,1.9993649,-4.4801598,1.8048452,0.11155558,-4.631519,-2.231751,-2.1406796,1.4519954,1.5354799,-4.3937063,0.45789805,-2.3754091,0.9711963,2.09764,-2.4554412,2.4614213,-4.227879,5.766743,5.169583,-0.68165755,3.2569973,-1.4004503,2.0671446,5.7007747,-1.9593133,-1.6991221,-1.8149769,4.115325,-5.903305,-0.411147,3.7374449,-3.0744898,4.9332213,-1.1841193,0.6496158,-0.6725349,0.7938461,4.32738,-1.909509,0.057686187,-0.44329348,3.577339,3.7425966,-2.4935248,2.8715532,2.503613,1.3809565,3.8941517,-1.4674305,2.5673375,-0.4493842,-2.8969753,4.6746774,1.6435561,0.37000707,1.1081095,-4.213425,4.632663,4.15901,-1.4900306,-2.545886,-5.301421,4.441075,-3.7321663,2.0933492,-0.3859133,-4.6389,0.42569658,-0.3252323,-0.55966717,1.2155998,-4.560862,-0.97018486,3.4493258,0.43049437,0.15092395,-3.8875391,6.934611,1.4548376,3.2659438,7.26191,7.2615705,0.48336,6.7443676,4.451299,-7.8390646,11.085182,2.5312526,-2.1807444,-1.3499268,3.0996802,-6.5886917,2.345711,0.38056192,3.2232535,1.0896122,-13.136243,4.0613575,3.7101707,6.1515822,-4.403111,10.197236,5.2127914,1.3300498,1.237298,3.9001384,133.41439855876447,69139.1988787112,260322.0703706596,258.1255709777851,135265.442976387,440460.89751255297,240.48513157766396,96236.8599008476,391067.9848363852,419.18926101143063,488145.45430207043,473916.97489657754,422.2210561275379,434183.13004096,663907.8861626456,320.31591675005404,191662.7464256785,572058.4993145331,266.75634691653823,134395.0674015683,491302.1411313009,136.3951210402219,15560.123025916184,303618.6137253057
8000.0,8900.0,22600.0,6800.0,15800.0,7900.0,10400.0,17500.0,2019-12-03 09:20:00,9,-0.9095006,-1.1422235,4.125926,-1.5199376,0.5336499,0.736185,-2.8568485,1.8733561,-1.8057123,-1.1389918,-1.8743556,6.1377845,2.6324797,2.9765759,-1.3799195,-1.1941217,-0.9560191,0.259697,-3.4009593,-0.13855205,-2.029072,-2.6666546,0.16296698,-2.0407221,-0.70483714,-1.0154103,-3.242475,-1.3114905,0.52445716,-3.8392699,-2.138715,-0.6850326,0.31193364,-1.6276716,0.5037103,-0.059374418,0.99825454,4.6273084,-1.8577993,0.5388613,-5.8336606,-0.15876922,-1.785394,-3.6113799,-1.8348798,-5.99067,0.1392769,-0.10944489,-1.6559145,0.039796043,-6.0402303,2.9238935,-0.8286032,0.8070153,-0.53448,-4.994752,3.472268,-2.0818522,-1.360532,1.7053663,-5.7235913,4.8690147,2.497494,-4.6865726,-1.2182008,-2.7388866,-0.7334004,0.80692047,0.802525,1.7529114,-5.759841,0.07625753,0.20179021,-2.1297073,-2.0299459,-4.9825664,2.7951102,-2.0813215,-1.5099026,-7.0417447,-4.7633276,-4.535357,0.46556783,3.1343834,-4.733711,-0.66565275,-1.2271103,4.202076,2.4759145,4.8693037,-4.70195,2.7327025,4.537752,1.2686504,4.5257645,13.179103,-3.1670167,9.526336,4.8039227,-5.4538975,-5.119711,1.4016814,-3.9650383,-7.2219267,5.3661985,9.886161,-7.7268243,-5.6045365,2.4629257,-2.0954165,-7.180029,-3.3697894,-2.0307539,-8.108041,7.350916,7.526217,5.7778807,3.4464574,5.60997,-4.1589355,613.8125153549382,147079.97431653086,1380549.3503017223,878.2350344426546,265550.1481227396,1724237.1569411587,600.697752168077,201455.81518955753,1114695.438520702,637.5785488836343,548335.7853776662,748151.7872320999,501.09163753205985,551556.8972321423,712522.1974848844,307.85593986354024,177729.1572253362,475498.90514680935,488.441791798985,179352.0993720821,764354.2729860934,373.88505734689653,38540.77488903623,772107.6751859062
8000.0,8900.0,16700.0,6800.0,5900.0,4900.0,10400.0,7600.0,2020-01-20 13:50:00,13,-2.0711718,-1.1968204,2.000581,2.510619,-0.8551377,-2.8376658,0.98263186,-0.19667418,1.0530746,-0.052482616,-0.7858353,-0.06660776,-3.4602897,1.051687,0.23044518,3.6064768,-3.4586678,-3.4631739,1.0100747,-2.9559014,-4.283453,-0.35050532,-0.39477575,-1.9810936,1.2163385,-3.3956041,-1.6277674,-2.2478466,-2.1506724,1.2183447,-0.59326726,-4.181292,-0.43349704,3.074249,0.49103296,-1.7684766,-1.3123777,0.7776444,-1.8208414,-1.9701145,-2.4247231,-0.09235269,-2.2692275,-0.13362083,-1.3575004,-1.1082655,0.8152338,0.17288683,1.476043,-0.9962303,-0.9765074,-2.0596204,1.1231622,-2.9750857,2.1502626,-3.5535257,-1.6419308,2.978508,-3.193263,-0.15493955,-5.4726987,2.4911687,3.5943396,-1.8383523,-0.057660166,-3.622836,-1.2278857,-1.9896137,-0.3457245,1.3770455,-3.7664237,-5.959969,-2.3922951,2.6826265,-0.24323815,-3.1095474,-6.3984957,3.3054643,-2.1193724,0.7757736,-1.2955459,-2.6503139,0.73857737,-1.5861263,-1.702098,-2.7077968,0.9026711,-0.53219223,-2.1519365,1.7203844,1.1561815,-4.210513,-3.434082,-0.08686438,2.7382529,-2.9877648,5.234603,-3.3696382,2.8053408,2.4149494,-5.1042457,1.4604464,-4.23141,-3.6096423,-2.154568,14.891381,2.7030957,-0.9772045,1.4770868,3.1998348,-9.367664,9.965543,6.1824675,-2.5728123,-1.8740625,2.970996,-4.8506246,1.2489303,-2.5130804,-2.2718303,209.2749106287014,105497.00008536705,286053.0037322335,422.4167789004672,155005.50999352775,620738.9437736261,353.82204907847773,108967.13108849236,502829.95754578384,598.8196214252989,603475.8520736949,568638.4184320646,561.9482571152832,557606.8711800686,593891.9357826391,198.22025993398358,121818.55045829383,299837.8356670615,216.43138984352584,88556.60909820233,294520.3818311593,120.98111737523801,10092.145245522102,158577.2878320138
19500.0,30700.0,28100.0,6800.0,15800.0,7900.0,10400.0,20900.0,2020-01-08 10:20:00,10,-1.7661682,-0.079544544,1.2795243,3.7933924,0.607132,-1.48061,0.40754303,-5.635908,0.4611989,2.3383179,-0.350206,2.5964136,-6.2860656,0.497126,-0.68137765,-2.4472256,8.9822855,-3.3514836,6.3453918,0.20334017,-2.5066698,12.045413,1.7741133,1.6767393,-2.0750751,2.1904213,6.2272553,-2.6138535,2.1259947,-6.1409235,2.3043652,1.6460258,-6.686753,1.5117882,-0.24690007,-0.46613315,0.40783456,-1.2464372,-1.712844,-2.1514435,1.474463,-2.3999836,-1.792625,12.969413,-3.3377595,7.789272,-4.112962,-5.4228916,-0.17717761,5.4550962,7.085673,-8.68633,-4.18839,4.9463606,-0.39970982,0.45151284,-7.031754,2.1647797,0.81488174,-0.7120218,-3.1000512,-5.474631,4.1553526,4.001791,2.2093005,1.4125595,-10.245883,1.4272981,1.1548669,1.4560106,8.40164,-11.613229,5.6971436,-6.726316,-3.7815208,7.155729,-4.4179187,-2.0748537,3.845307,-8.719149,4.3097844,-1.6628418,-6.1536446,1.877465,2.171165,7.145578,-2.1747065,0.67364454,0.32240924,-5.7362704,-3.3481672,-3.3370411,-3.4219923,-8.008932,-3.295848,-0.98118097,-1.6019098,-2.09461,2.5030637,1.4505465,2.259785,0.098242216,0.9972288,6.743365,-5.049451,-1.554308,-2.679356,-0.9014799,-1.5023069,-4.0125732,4.062923,-6.9844575,2.8737082,-4.417412,-4.2169914,-4.0503497,-5.2229214,-1.7188193,5.0135202,1.0575238,406.57383311262674,154013.6921923679,648380.786206366,782.0321067577996,281799.26258266246,1318480.6841807396,920.4838995624867,503269.85275906714,1478529.8151258978,1240.535861370534,1123652.2767299227,1346823.9100927855,1121.5105781416053,895214.5578496668,1648656.6404622775,746.2970982350317,356359.3629059703,1302795.924011513,688.2109282676048,318922.98281141487,1153620.9966809603,458.69496080772484,119935.8653258834,773161.2214132977
18000.0,8900.0,22600.0,6800.0,15800.0,7900.0,10400.0,17500.0,2020-01-13 11:50:00,11,-0.8790573,-2.2986753,0.2709934,0.14641805,-0.50165904,-1.1974535,-3.2405572,1.5410501,0.053862896,0.30570653,-1.6212434,-1.7432117,3.0003314,0.81244767,-0.010931254,-3.2296896,1.8084407,3.0476115,-1.7299222,0.76443624,-2.2405214,-3.5052552,0.13979907,0.023092277,-1.7458951,-1.5305121,-4.2528434,-0.96479714,0.33227906,-2.9085188,-0.90463954,-2.8204174,-0.4754428,1.219321,1.8987691,-1.8679858,-1.1744486,1.8807917,-2.2504032,-0.7731889,-5.4085593,-0.50516313,-0.8128344,-3.4641151,-1.361495,-6.2120676,1.6479298,-0.55579203,-3.3178482,0.47067273,-6.5180206,4.941185,-1.0887153,1.1579236,-1.1065962,-6.2887554,5.998476,-1.7993163,0.41122863,1.010335,-5.26881,3.487696,1.0487102,0.3724035,0.7178527,-4.7112393,4.3159137,0.5004012,0.48933583,0.7238887,-7.6688385,0.8731609,-1.1165967,-0.67495745,-1.6952441,-4.446456,0.2992554,-0.3928309,-4.3270497,-5.200895,-3.4449637,-4.870308,-4.8674636,4.347189,-2.6224194,-2.0424178,-6.7141514,-2.3574944,-4.6268654,-1.9844142,-1.1019852,-9.116756,-0.038588338,2.481537,-4.7500105,-0.23081015,3.2281482,-3.1928291,0.95235085,5.058598,-4.44429,-0.933361,-3.7282298,-0.051286213,-2.728993,1.9323928,-3.008963,-8.417503,3.5972512,-2.7979605,-2.747907,-3.2965481,-5.7025948,-0.78668875,4.2507677,0.8286535,-6.699325,4.30293,3.356262,-4.768764,174.3612328871765,83771.92519348886,279171.4656435842,326.6272881977076,130090.46779986008,570443.1056750936,339.0320364784253,127678.26923316538,559013.7785783587,559.636588464506,724044.8177083515,591526.7308087237,506.526812739065,644231.1377466023,616692.9832418439,282.22349054760144,185639.40294514768,410918.8663985301,264.72554831899623,113087.80504111208,426648.439567821,125.52240885224079,16961.592520087917,211450.34793490218
19500.0,30700.0,28100.0,6800.0,15800.0,7900.0,10400.0,14500.0,2020-01-29 11:20:00,11,0.068340905,1.3333088,-0.7435995,2.5306985,0.8684991,-1.1544416,0.8957988,-3.4926112,1.117906,2.2053754,0.018234264,0.96549803,-3.7983227,1.2229496,1.2769264,0.6528863,0.53428507,-3.4936464,1.501094,0.82340795,-0.52459526,9.009259,0.37671652,0.60698,1.8741088,1.1001502,0.54163796,-4.163541,0.25832042,-0.53845125,2.0457993,-1.0653327,-4.1523213,0.37883493,0.6378186,1.8297025,1.5955,-0.9174153,0.016585318,0.21528691,7.553022,-3.9631467,-4.7489734,7.1239843,-2.0361469,7.4150033,1.879664,-4.713973,5.1409073,1.9528044,7.68045,-8.315006,-3.2938776,5.7608447,-3.7574978,2.39325,-8.519224,-0.43228787,2.716129,-1.0620366,-2.750466,-3.5460634,4.14119,0.43256846,0.8355767,-1.0532004,-6.3229394,-1.3269516,-0.3169365,-0.26400098,6.661574,-7.0660768,6.765746,-3.3688772,-2.423787,6.4715266,0.5061882,-5.822468,5.2402835,-2.469872,3.876406,2.8564732,-2.0097425,5.1281314,-2.536925,4.3875256,-0.8650668,-4.5429416,2.239064,-2.8052466,-4.3644094,-2.2423882,-8.240125,-5.4625187,-1.5855476,-1.5519974,3.4978845,-4.2095594,2.8161933,-1.4978324,-6.549179,-5.897047,4.5898557,-3.9467165,-5.85024,5.5452437,-2.1728897,0.5653888,-0.053704776,-0.9172731,0.6742097,-4.660648,5.5689416,-2.0750232,6.640698,-2.491673,2.1021736,-5.0141993,-0.2590567,-2.5559082,501.89184560938105,218987.34843923294,1003309.301548717,750.0200273880382,342739.1256483697,1588220.8435144995,737.5289894070078,412133.3093128271,1250287.005470053,1149.2759356870617,1034004.6140768266,1291761.038004452,1251.066486196502,882618.476535994,2111988.2774466714,652.2692862642923,303928.14838897483,1136602.573342175,559.8994146802603,250123.30346016434,1106497.2495175726,397.01984293612236,101856.26920847196,741038.7655973315
19500.0,8900.0,22600.0,6800.0,5900.0,7900.0,10400.0,10500.0,2019-11-13 13:50:00,13,-1.3761322,-2.2767272,1.4460841,1.4222118,1.219266,-2.2610855,-1.5899152,1.887587,2.5229812,1.6888222,-3.0992377,-2.1055503,3.1023993,-3.7101524,1.1586251,-4.31001,5.9400134,3.9505296,1.0080289,2.6240299,-4.384444,0.4406743,2.8925316,1.1067729,-0.5542022,-1.1251757,-1.5542674,0.39441442,0.5882227,-3.5210104,-3.0110018,3.9249086,1.5590857,-1.2820388,-1.2648077,-1.4577268,-1.9027715,1.085548,-1.3117896,0.5718493,-1.3343089,8.544555,-0.55882424,-0.81772155,0.41354233,-4.156096,4.3039985,-0.5351171,2.2411976,-1.6525217,-5.6315455,3.9509623,-1.6042627,0.14407092,0.9496601,-6.3104634,5.7846766,-1.5246205,0.12035856,1.1851025,-5.3283362,5.2209663,1.065046,-1.8219059,-0.18758762,-4.0799613,4.111317,0.62666065,0.830071,1.1564662,-1.3938501,6.664426,1.0106826,0.69257414,3.9049923,-4.676801,3.7483869,-2.9672382,0.92615473,4.318894,-1.781285,-2.933299,-1.1635919,-6.234124,1.2018694,-6.273867,-5.720292,1.3404722,0.09567904,3.0150511,10.681634,-2.5325265,6.108492,-0.7686531,-1.6779205,-13.082514,-7.030525,-4.559358,-2.0406027,2.14986,-11.713186,9.680394,2.8367949,7.000823,0.8881631,-2.0592537,-2.2977688,-2.6162317,7.2636194,3.282941,3.9768314,-2.8332818,-6.0603256,1.1291025,-0.7816763,-2.676694,-9.023588,2.4258974,0.23748994,5.3687987,176.8944107572764,96435.52527824495,273837.8649686999,283.4925500039853,128502.5253084857,468610.384927694,148.57151135794956,65922.18127085263,236897.08260752453,431.2861086671408,747487.7176260591,436160.58907547675,395.90175284371867,675665.4593815756,439471.18078174593,273.41331736955584,230137.84542848307,358117.49729848973,356.4427043540747,219363.31228364585,509644.451797841,127.98279608932094,19235.169423372397,194143.77713133537
7800.0,8900.0,16700.0,6800.0,15800.0,7900.0,10400.0,3800.0,2019-12-27 10:50:00,10,0.20102769,-2.7462742,-2.565412,-1.5590547,-0.041092806,1.4821525,-2.0150712,-0.8106313,-3.3153641,-0.19212927,0.8491947,-2.1931353,-1.7419472,1.1302066,1.8082091,-0.5914039,-1.2549005,-0.9807468,1.3607619,1.1408002,-1.3529042,0.85826254,1.1722392,-2.0619817,-1.2811749,-0.2594229,-2.762945,-1.4390064,0.007688232,0.07503555,0.027773347,-3.3566775,1.3568492,1.2152948,0.9152754,-1.2747593,-1.7176639,0.84370273,0.0149026215,0.74432784,-4.6249223,-2.00495,2.752905,5.731779,-1.5763041,-0.6374217,-7.332943,1.7510846,3.8413155,-0.44469753,-0.9255364,-8.116838,3.9717178,-4.1527934,3.4548109,-2.51213,-3.06383,2.3559306,-4.0410094,0.6936879,-5.4738007,2.6207454,2.6589303,-1.1979245,0.054147705,-5.0153112,1.5112664,-4.3877726,-2.014859,-2.0159419,-4.339316,3.7087781,2.8572795,0.3194677,-3.3704493,-7.828327,3.08452,-3.5573895,4.8471327,0.016032774,1.4427613,-5.2607455,-2.448044,0.6029707,-1.5672556,4.2958384,2.6746237,-1.1250284,3.102843,2.9038436,-7.1841187,7.7747307,0.3903838,0.15316218,3.8370833,7.549198,-1.65482,7.3863926,4.952998,-2.7872233,-0.4590007,-1.7862277,-2.7632759,-7.2520385,1.2609372,2.3233254,3.1472704,-0.7006241,2.5283504,0.8752278,-0.07278382,-3.3686445,-3.9424179,-0.9477392,2.6948562,-5.9691234,-2.9645784,11.31202,-2.4378319,1.2104198,330.92657791928866,141206.83595672678,530713.5810650177,714.1551156215135,332728.0129420251,1111268.512709103,650.6067626268981,442394.3269948828,800419.9798462322,1114.8320005281155,975192.8849457949,1035062.0836451967,872.3777898237513,576874.2455188732,1425975.8981692288,287.58770494681124,166874.19559878012,454996.8763017006,435.25389160230685,239036.43646586774,558522.2140104865,228.45636426127652,39662.17253748483,391952.2396385535
8000.0,30700.0,28100.0,6800.0,15800.0,7900.0,10400.0,20900.0,2019-12-22 11:50:00,11,-1.810548,-1.8790019,-1.5009464,2.8868337,2.3987157,-0.19248366,1.9705168,-6.9059467,-3.1444166,0.7599433,-0.9942385,15.294476,-0.5649308,9.555118,4.271149,-3.651193,3.6077585,-1.4481691,-3.6358628,2.68534,-2.7548738,-0.4318097,-2.5622203,-4.2935205,1.722784,0.31749856,-3.3590126,-1.9425046,-0.38881615,-1.1288542,0.60813904,-3.6832244,-0.98403007,2.8890848,1.0219952,-1.266691,-0.21607241,-0.4090044,-0.6969428,-1.1566043,8.876456,-1.5753781,-1.8331319,-2.7278342,8.873928,11.685234,-1.8539144,2.8924105,-7.54907,-8.182024,8.086615,-1.1717141,0.96335965,-4.0680056,0.074193776,-0.5453822,-1.1601244,-0.11675139,-1.7756704,-0.27087653,-3.4932873,-1.976986,2.9011948,0.6527745,0.4393996,-3.6240711,-1.2264054,-2.3239093,-0.98851424,-1.2275065,-2.2971163,-1.7254522,1.7984219,4.3323617,-1.5729111,2.823723,-2.141415,-2.2702942,4.7575865,8.259827,1.6896622,3.6660078,9.348449,-7.9082036,0.1825999,2.484143,10.212546,-2.3996394,2.1580071,5.7194695,0.88275295,-2.4153059,-9.293758,-4.065415,1.7553111,-6.5554323,0.42949066,-1.3813832,-2.3969827,-2.7080698,-11.126729,4.8359447,0.9800515,-1.9264024,0.99636906,9.710903,6.015519,0.17955486,-3.1844487,-3.4826784,-9.762645,-6.7218556,0.9402438,0.07508945,2.7757611,1.7850224,1.7281183,-7.724246,-2.3217854,-2.9935434,284.36246898515395,130977.69184656738,479404.301246792,524.8816725465226,277396.3209620045,811085.9692427599,440.94668111995554,231209.48023262367,600199.9869557911,688.5691230142738,856285.6120085439,650109.7595173607,637.2760761781113,594275.6608301012,1025025.1708511278,257.5595870054812,137095.11638608106,524312.564829192,290.61658225864375,179216.78351175366,369594.1257532621,165.94761011267758,28022.02888139427,267954.4135054471
19500.0,30700.0,28100.0,6800.0,15800.0,7900.0,10400.0,7600.0,2020-01-29 07:20:00,7,-0.6638913,1.8720394,-6.0797257,1.3829253,-0.6210569,-0.32332778,4.442544,-5.5814743,-0.80965936,-3.3705342,-5.435093,10.341047,-1.1079651,-7.1614437,-6.3544025,-0.6122988,-1.7208182,-6.4166245,-3.291417,0.0173841,2.9782467,7.0424814,-2.990352,5.836728,-1.4517748,1.5415796,2.5728621,-6.6638865,1.8832729,2.066305,-2.0279202,-1.1714697,-4.216697,-0.15138803,-0.744946,-1.7033341,0.35243645,-2.561633,-3.2284513,-3.361645,4.5715413,-3.8194427,-2.2380486,1.5670798,-1.523814,7.6111655,-4.176858,-2.1195314,-0.4684874,0.76882935,0.44540006,-6.1367464,2.4946873,-2.877432,0.98880184,2.1784108,-7.2860026,-2.4643314,1.1999152,-0.94402605,-1.4848863,-9.015243,3.9724598,4.581762,1.5330697,5.343941,-6.5682244,-0.278669,-0.27588937,0.3987959,5.397479,-2.5003576,-3.0471466,5.4459567,3.46955,0.3028328,-3.360966,-1.0689266,3.184606,3.9354284,12.775253,-3.2641425,2.9880395,1.8867836,-1.5160118,7.510999,-1.4206648,-4.19779,1.096371,-1.0055075,2.035457,6.594998,4.584799,0.37370074,1.4293474,-7.532471,2.5879047,6.867317,-3.7546432,-1.0850309,5.2308936,-8.680214,2.026913,0.35606483,5.047162,-7.141189,5.289282,-4.296721,-2.2022007,-2.6972485,12.691144,9.636617,-0.044101108,-0.029160907,0.6068901,-10.825123,3.3405523,5.145369,-3.173838,3.499515,273.2209971505392,150046.51763729047,440268.96161302674,552.1656134320425,284029.20363946474,941072.5431127589,318.5743672078582,132382.6265635356,540216.2023549346,695.628248798598,551618.4419447882,1008456.4630965267,871.1589143993123,768473.8808464254,1240987.93408494,1079.0210627584486,771827.2036060877,1356504.2049745957,585.1600932947986,439715.4135911783,783248.7829447134,238.14105178113797,55893.11306751882,381585.46403336053
19500.0,30700.0,28100.0,6800.0,15800.0,7900.0,10400.0,20900.0,2020-01-12 09:20:00,9,-0.8663225,-0.6965983,-5.3686047,1.8039365,0.305685,-1.1609528,-0.07330843,-7.306744,-0.2576283,1.2227399,-1.2443104,2.6730428,-7.176281,-0.00797036,-1.8727291,-1.2268652,6.8661656,-4.50276,1.0279771,1.3955815,2.1789515,11.676202,-3.618268,-0.18941684,-1.2931595,1.2796777,6.781328,-6.311407,3.7633119,-0.49185938,1.209975,2.5300708,-8.887135,-0.92548573,-1.4464005,-0.26559398,1.869477,-5.9110827,-0.6459134,-0.73719674,10.579417,-6.79473,-3.6959553,-1.6840179,-3.175545,10.734311,0.25859565,-5.05944,-1.3166306,1.1028304,7.602664,-9.196995,-0.4938768,1.3355337,-0.86268944,-0.49228325,-5.851341,4.848831,-1.8881265,-1.0354683,3.1475232,-5.87979,2.5989027,-0.84922796,-0.17740022,6.8173776,-13.331902,3.5955296,2.0438232,1.9954528,13.286223,-6.715651,2.9578347,-8.522907,5.2679067,13.479557,5.989828,-4.6565166,-4.7165318,-2.6147673,6.973238,4.6851807,0.9279577,4.9871564,-3.1610134,4.934047,-1.1837059,-6.09616,3.107962,-2.7200203,0.9709068,2.2175171,-5.936118,-3.6203656,-0.9202583,-0.6580997,-6.3761206,-2.186973,-3.8228245,-1.8921311,-3.4741032,0.45290512,3.2271795,4.898121,-2.4903448,-4.4809775,-7.845976,2.5207975,-3.8756454,-0.13082065,4.810636,-3.9958394,6.812224,-5.0203433,4.148802,-4.8578677,3.2491713,-2.7232323,0.14485005,-3.5457363,349.8890315440813,177323.534573959,470276.9026404057,670.7269946969787,319067.59911309707,976566.4162277878,680.3740831908281,325443.10005761904,917999.0908950105,1206.4939438262634,1109609.1090321834,1386126.0594311743,1203.0188179976797,1045238.5288536047,1646489.9206191574,849.3387300776616,614176.9358410314,1115191.1553309823,670.9095692494312,407968.8318187815,927954.8135152593,337.9409246538489,71879.28971871785,517975.90776129544
